stock_id,Date,Open,High,Low,Close,Volume
2,28/11/2023 16:00:00,378.35,383,378.16,382.7,20453112
2,29/11/2023 16:00:00,383.76,384.3,377.44,378.85,28963399
2,30/11/2023 16:00:00,378.49,380.09,375.47,378.91,30554415
2,01/12/2023 16:00:00,376.76,378.16,371.31,374.51,33040472
2,04/12/2023 16:00:00,369.1,369.52,362.9,369.14,32063305
2,05/12/2023 16:00:00,366.45,373.08,365.62,372.52,23065035
2,06/12/2023 16:00:00,373.54,374.18,368.03,368.8,21182072
2,07/12/2023 16:00:00,368.23,371.45,366.32,370.95,23118864
2,08/12/2023 16:00:00,369.2,374.46,368.23,374.23,20154366
2,11/12/2023 16:00:00,368.48,371.6,366.1,371.3,27708757
2,12/12/2023 16:00:00,370.85,374.42,370.46,374.38,24838253
2,13/12/2023 16:00:00,376.02,377.64,370.77,374.37,30955531
2,14/12/2023 16:00:00,373.31,373.76,364.13,365.93,43277461
2,15/12/2023 16:00:00,366.85,372.4,366.28,370.73,78502324
2,18/12/2023 16:00:00,369.45,373,368.68,372.65,21802878
2,19/12/2023 16:00:00,371.49,373.26,369.84,373.26,20603658
2,20/12/2023 16:00:00,375,376.03,370.53,370.62,26316650
2,21/12/2023 16:00:00,372.56,374.41,370.04,373.54,17708006
2,22/12/2023 16:00:00,373.68,375.18,372.71,374.58,17107484
2,26/12/2023 16:00:00,375,376.94,373.5,374.66,12673050
2,27/12/2023 16:00:00,373.69,375.06,372.81,374.07,14905412
2,28/12/2023 16:00:00,375.37,376.46,374.16,375.28,14327013
2,29/12/2023 16:00:00,376,377.16,373.48,376.04,18730838
2,02/01/2024 16:00:00,373.86,375.9,366.77,370.87,25258633
2,03/01/2024 16:00:00,369.01,373.26,368.51,370.6,23083465
2,04/01/2024 16:00:00,370.67,373.1,367.17,367.94,20901502
2,05/01/2024 16:00:00,368.97,372.06,366.5,367.75,21004575
2,08/01/2024 16:00:00,369.3,375.2,369.01,374.69,23133967
2,09/01/2024 16:00:00,372.01,375.99,371.19,375.79,20829953
2,10/01/2024 16:00:00,376.37,384.17,376.32,382.77,25514245
2,11/01/2024 16:00:00,386,390.68,380.38,384.63,27850846
2,12/01/2024 16:00:00,385.49,388.68,384.65,388.47,21661153
2,16/01/2024 16:00:00,393.66,394.03,387.62,390.27,27202268
2,17/01/2024 16:00:00,387.98,390.11,384.81,389.47,22234108
2,18/01/2024 16:00:00,391.72,393.99,390.12,393.87,23392068
2,19/01/2024 16:00:00,395.76,398.67,393.5,398.67,29331136
2,22/01/2024 16:00:00,400.02,400.62,393.59,396.51,27016902
2,23/01/2024 16:00:00,395.75,399.38,393.93,398.9,20525882
2,24/01/2024 16:00:00,401.54,405.63,400.45,402.56,24866953
2,25/01/2024 16:00:00,404.32,407.01,402.53,404.87,21021155
2,26/01/2024 16:00:00,404.37,406.17,402.43,403.93,17803271
2,29/01/2024 16:00:00,406.06,409.98,404.33,409.72,24510236
2,30/01/2024 16:00:00,412.26,413.05,406.45,408.59,33477610
2,31/01/2024 16:00:00,406.96,415.32,397.21,397.58,47871097
