stock_id,Date,Open,High,Low,Close,Volume
7,28/11/2023 16:00:00,153.22,153.87,152.72,153.54,6582937
7,29/11/2023 16:00:00,154.17,155.63,154,154.32,9126053
7,30/11/2023 16:00:00,154.91,156.13,154.38,156.08,9869790
7,01/12/2023 16:00:00,155.82,157.86,155.82,156.84,8916001
7,04/12/2023 16:00:00,156.02,158.05,155.88,157.99,9607465
7,05/12/2023 16:00:00,157.26,158.5,156.97,157.97,9135597
7,06/12/2023 16:00:00,158.84,159.22,156,156.31,9366004
7,07/12/2023 16:00:00,156.69,157.31,156.15,156.79,8130874
7,08/12/2023 16:00:00,157.26,158.78,156.98,158.52,7369370
7,11/12/2023 16:00:00,158.52,159.3,158.15,159.1,8093908
7,12/12/2023 16:00:00,159.23,160.65,158.88,160.52,10222978
7,13/12/2023 16:00:00,160.52,162.03,159.77,161.06,12379098
7,14/12/2023 16:00:00,161.83,164.84,161.71,163.99,13642990
7,15/12/2023 16:00:00,163.08,165.28,162.39,165.23,20309348
7,18/12/2023 16:00:00,165.92,167.13,165.63,166.23,8469608
7,19/12/2023 16:00:00,166,168.47,165.55,168.45,10345691
7,20/12/2023 16:00:00,167.99,169.41,166.45,166.55,10734709
7,21/12/2023 16:00:00,166.84,168.09,165.68,167.5,7601678
7,22/12/2023 16:00:00,167.5,168.23,167.23,167.4,6576322
7,26/12/2023 16:00:00,167.46,168.77,167.18,168.39,4683605
7,27/12/2023 16:00:00,167.84,169.47,167.58,169.4,6428643
7,28/12/2023 16:00:00,169.35,170.66,169,170.3,6320129
7,29/12/2023 16:00:00,170,170.69,169.63,170.1,6435102
7,02/01/2024 16:00:00,169.09,172.17,168.91,172.08,9977424
7,03/01/2024 16:00:00,171.86,172.04,170.37,171.33,9852335
7,04/01/2024 16:00:00,170.64,173.35,170.54,171.41,11972545
7,05/01/2024 16:00:00,171.47,173.38,171.47,172.27,10066029
7,08/01/2024 16:00:00,172.02,172.36,169.49,172.02,11229916
7,09/01/2024 16:00:00,171.62,171.79,170.1,170.66,9923630
7,10/01/2024 16:00:00,170,171.08,168.95,171.02,9670218
7,11/01/2024 16:00:00,170.33,170.36,168.64,170.3,11919498
7,12/01/2024 16:00:00,173.8,176.31,168.9,169.05,19436504
7,16/01/2024 16:00:00,164.87,168.09,164.3,167.99,17206420
7,17/01/2024 16:00:00,167.34,169.07,166.49,167.09,11107466
7,18/01/2024 16:00:00,167.12,167.53,165.24,167.42,9382255
7,19/01/2024 16:00:00,167.55,170.57,167.08,170.31,13115664
7,22/01/2024 16:00:00,170.46,171.98,169.71,170.11,12837505
7,23/01/2024 16:00:00,169.67,169.75,168.44,168.99,8360829
7,24/01/2024 16:00:00,169.36,171.01,168.86,170.5,9967060
7,25/01/2024 16:00:00,172.31,172.99,170.91,172.94,8873481
7,26/01/2024 16:00:00,172.61,173.06,171.78,172.28,7442955
7,29/01/2024 16:00:00,172.24,172.84,171.3,172.73,6971192
7,30/01/2024 16:00:00,172.83,176.76,172.83,176.27,10822075
7,31/01/2024 16:00:00,176.2,178.3,174.34,174.36,11521820
7,01/02/2024 16:00:00,173.64,174.84,171.43,173.73,9354798
7,02/02/2024 16:00:00,173.3,175.82,173.26,174.73,8607839
7,05/02/2024 16:00:00,173.86,175.09,172.92,174.5,7820160
7,06/02/2024 16:00:00,174.61,175.87,173.76,175.1,6765684
7,07/02/2024 16:00:00,175.69,175.87,173.96,175.43,7225478
7,08/02/2024 16:00:00,175,175.31,173.57,174.8,6060285
7,09/02/2024 16:00:00,175,175.1,173.67,175.01,6296729
7,12/02/2024 16:00:00,174.78,176.81,173.7,175.79,8539316
7,13/02/2024 16:00:00,175.32,176.23,172.62,174.26,8397631
7,14/02/2024 16:00:00,175.07,176.1,174.42,176.03,7056664
7,15/02/2024 16:00:00,176.15,180.21,176.15,179.87,8723390
7,16/02/2024 16:00:00,179.61,179.98,178.16,179.03,8152647
7,20/02/2024 16:00:00,179.19,180.46,178.41,179.73,9667959
7,21/02/2024 16:00:00,179.95,180.99,178.52,180.9,7027857
7,22/02/2024 16:00:00,181.82,183.42,181.24,183.07,9296459
7,23/02/2024 16:00:00,183.81,185.2,183.19,183.99,7105833
7,26/02/2024 16:00:00,183.75,184.46,182.48,183.36,7145391
7,27/02/2024 16:00:00,183.31,183.54,182.24,183.45,5717065
7,28/02/2024 16:00:00,183.43,185.2,182.96,184.38,6131608
7,29/02/2024 16:00:00,185.66,186.43,183.85,186.06,9643012
7,01/03/2024 16:00:00,185.7,186.44,185.1,185.29,6311996
7,04/03/2024 16:00:00,184.71,187.59,184.27,186.68,7063605
7,05/03/2024 16:00:00,186.36,189.3,186.36,188.55,6617832
7,06/03/2024 16:00:00,189.25,190.07,187.63,189.53,7572891
7,07/03/2024 16:00:00,189.91,190.5,186.63,187.87,7618277
7,08/03/2024 16:00:00,188.44,190.46,187.92,188.22,6172199
7,11/03/2024 16:00:00,187.28,188.44,186.22,188.29,5762569
7,12/03/2024 16:00:00,188.95,190.16,187.91,189.84,5708384
7,13/03/2024 16:00:00,190.36,191.73,189.84,191.38,7795535
7,14/03/2024 16:00:00,191.03,191.63,187.1,187.97,10310948
7,15/03/2024 16:00:00,186.48,190.94,186.48,190.3,17214229
7,18/03/2024 16:00:00,190.63,192.7,189.89,192.66,9013843
7,19/03/2024 16:00:00,192.71,193.93,192.38,193.79,8478717
7,20/03/2024 16:00:00,194.19,196.56,193.61,196.33,9367043
7,21/03/2024 16:00:00,196.52,199.43,196.33,199.06,11203796
7,22/03/2024 16:00:00,199.01,200.48,196.54,196.62,8108840
7,25/03/2024 16:00:00,196.6,196.94,194.36,194.82,8620015
7,26/03/2024 16:00:00,194.59,196.66,194.06,195.73,5961484
7,27/03/2024 16:00:00,196.5,199.6,196.38,199.52,8725757
7,28/03/2024 16:00:00,199.49,200.72,198.54,200.3,8628313
7,01/04/2024 16:00:00,199.99,200.94,198.57,198.94,7309009
7,02/04/2024 16:00:00,198.39,199.78,198.08,198.86,7014683
7,03/04/2024 16:00:00,199.04,199.56,197.7,198.3,9353426
7,04/04/2024 16:00:00,199.15,199.68,195.55,195.65,9243793
7,05/04/2024 16:00:00,196.16,198.12,195.11,197.45,6532278
7,08/04/2024 16:00:00,197.62,198.98,197.62,198.48,8000963
7,09/04/2024 16:00:00,198.07,198.88,194.91,197.15,7358631
7,10/04/2024 16:00:00,195.55,197.07,194.18,195.47,7681377
7,11/04/2024 16:00:00,196,196.57,193.24,195.43,10137699
7,12/04/2024 16:00:00,188.32,188.93,182.54,182.79,31532308
7,15/04/2024 16:00:00,184.5,187.46,182.2,182.89,14766592
7,16/04/2024 16:00:00,182.9,183.16,179.65,180.8,16451801
7,17/04/2024 16:00:00,181.37,182.42,179.2,180.08,9017093
7,18/04/2024 16:00:00,181.1,183.36,179.97,181.25,9557720
7,19/04/2024 16:00:00,182.4,185.88,181.41,185.8,13402313
7,22/04/2024 16:00:00,185.99,190.13,185.98,189.41,11529668
7,23/04/2024 16:00:00,191.13,192.23,190.52,192.14,9144372
7,24/04/2024 16:00:00,190.53,193.23,190.17,193.08,6964905
7,25/04/2024 16:00:00,192.25,193.94,191.18,193.37,9802265
7,26/04/2024 16:00:00,193.57,194.87,193.06,193.49,6413655
7,29/04/2024 16:00:00,193.48,194.26,192.43,193.28,5411129
7,30/04/2024 16:00:00,192.81,194.99,191.64,191.74,8153681
7,01/05/2024 16:00:00,192.27,194.46,190.79,191.86,7446703
7,02/05/2024 16:00:00,193.07,193.5,189.52,191.66,6501657
7,03/05/2024 16:00:00,192,192.53,188.46,190.51,8922775
7,06/05/2024 16:00:00,191.73,192.2,189.82,192,7911134
7,07/05/2024 16:00:00,191.7,192.93,191.65,191.75,7688771
7,08/05/2024 16:00:00,191,196.65,191,195.65,9227561
7,09/05/2024 16:00:00,195.17,197.59,195.1,197.5,7977291
7,10/05/2024 16:00:00,198.54,199.34,198.27,198.77,7529790
7,13/05/2024 16:00:00,198.8,199.85,198.04,198.73,7049241
7,14/05/2024 16:00:00,199,201.58,198.16,201.51,8596175
