stock_id,Date,Open,High,Low,Close,Volume
10,28/11/2023 16:00:00,104.24,104.91,103.88,103.9,20629512
10,29/11/2023 16:00:00,104.27,104.58,101.64,102.34,26802092
10,30/11/2023 16:00:00,103.11,104.48,101.81,102.74,29254687
10,01/12/2023 16:00:00,102.5,104.22,102.22,102.99,17845276
10,04/12/2023 16:00:00,102.13,103.36,101.59,102.43,21523942
10,05/12/2023 16:00:00,102.27,102.34,100.29,100.44,22250251
10,06/12/2023 16:00:00,100,100.72,98.34,99.11,31154792
10,07/12/2023 16:00:00,99.86,100.84,98.09,98.42,29990727
10,08/12/2023 16:00:00,99.02,99.79,98.75,99.55,22074945
10,11/12/2023 16:00:00,99.8,99.86,98.58,99.62,22252250
10,12/12/2023 16:00:00,98.68,98.68,97.48,98.05,26083964
10,13/12/2023 16:00:00,98.04,99.03,97.66,98.92,19915444
10,14/12/2023 16:00:00,99.85,102.14,99.72,101.58,26165653
10,15/12/2023 16:00:00,100.59,101,100.31,100.9,55527018
10,18/12/2023 16:00:00,102.13,103.11,101.52,101.65,21610428
10,19/12/2023 16:00:00,102,103.19,101.79,102.99,18904662
10,20/12/2023 16:00:00,103.5,103.94,101.13,101.27,20988863
10,21/12/2023 16:00:00,101.47,102.01,100.81,101.73,19250933
10,22/12/2023 16:00:00,102.31,102.94,101.82,101.91,12927831
10,26/12/2023 16:00:00,102.74,103.03,102.12,102.14,16835144
10,27/12/2023 16:00:00,102.04,102.55,101.34,101.66,14558830
10,28/12/2023 16:00:00,101.39,101.61,100.13,100.19,16329252
10,29/12/2023 16:00:00,100.37,100.59,99.62,99.98,17746408
10,02/01/2024 16:00:00,100.92,103.1,100.85,102.36,23483049
10,03/01/2024 16:00:00,102.27,103.62,101.66,103.22,23490779
10,04/01/2024 16:00:00,104.08,104.57,102.05,102.32,19395154
10,05/01/2024 16:00:00,103.17,103.4,102.13,102.63,15827392
10,08/01/2024 16:00:00,100.73,101.04,98.9,100.92,23370127
10,09/01/2024 16:00:00,101.29,101.29,99.19,99.67,19496647
10,10/01/2024 16:00:00,99.8,99.8,98.16,98.69,18206088
10,11/01/2024 16:00:00,99.04,99.5,98.56,98.67,15833360
10,12/01/2024 16:00:00,100.14,100.65,99.17,99.95,18041683
10,16/01/2024 16:00:00,99.82,100.01,97.53,97.69,20235699
10,17/01/2024 16:00:00,96.6,97.96,96.58,96.98,18384015
10,18/01/2024 16:00:00,97,97.09,95.82,96.8,20940275
10,19/01/2024 16:00:00,96.72,97.02,96.41,96.95,20088432
10,22/01/2024 16:00:00,96.7,97.1,95.77,96.82,19955946
10,23/01/2024 16:00:00,96.81,98.5,96.73,97.91,15863433
