stock_id,Date,Open,High,Low,Close,Volume
6,28/03/2024 16:00:00,60.66,60.77,60.16,60.17,17535100
6,01/04/2024 16:00:00,60.31,60.76,59.93,60,13837599
6,02/04/2024 16:00:00,59.9,60.1,58.88,59.16,19510121
6,03/04/2024 16:00:00,59.38,59.5,58.94,59.43,14615103
6,04/04/2024 16:00:00,59.54,59.81,59.29,59.5,14436126
6,05/04/2024 16:00:00,59.55,60.04,59.49,59.85,10335909
6,08/04/2024 16:00:00,59.6,60.04,59.42,59.78,11070120
6,09/04/2024 16:00:00,59.87,59.97,59.3,59.79,10015922
6,10/04/2024 16:00:00,59.62,60.76,59.39,60.62,15097558
6,11/04/2024 16:00:00,60.75,60.89,60.07,60.09,10987600
6,12/04/2024 16:00:00,60,60.72,59.95,60.14,12280569
6,15/04/2024 16:00:00,60.51,60.7,59.91,59.93,10557182
6,16/04/2024 16:00:00,60.03,60.29,59.78,59.84,14726259
6,17/04/2024 16:00:00,60.15,60.43,59.57,59.65,15329693
6,18/04/2024 16:00:00,59.83,59.94,59.22,59.26,12061538
6,19/04/2024 16:00:00,59.45,59.67,58.97,59.53,14165797
6,22/04/2024 16:00:00,59.56,60.4,59.04,60.14,14909983
6,23/04/2024 16:00:00,60.25,60.35,58.56,59.09,17963945
6,24/04/2024 16:00:00,58.98,60.04,58.81,59.87,18529138
6,25/04/2024 16:00:00,60.05,60.53,59.83,60.21,19262954
6,26/04/2024 16:00:00,60.11,60.39,60,60.16,11045224
6,29/04/2024 16:00:00,60.18,60.39,59.94,60.24,9788575
6,30/04/2024 16:00:00,60.2,60.3,59.16,59.35,14209155
6,01/05/2024 16:00:00,59.31,59.41,58.72,58.85,15470975
6,02/05/2024 16:00:00,58.94,59.89,58.58,59.71,17574115
6,03/05/2024 16:00:00,59.62,59.98,59.14,59.82,14207397
6,06/05/2024 16:00:00,60,60,59.39,59.87,11119402
6,07/05/2024 16:00:00,60.17,60.8,60.05,60.62,14520240
6,08/05/2024 16:00:00,60.63,60.85,60.22,60.3,11015695
6,09/05/2024 16:00:00,60.2,60.58,59.95,60.44,14550463
6,10/05/2024 16:00:00,60.41,60.58,60.16,60.48,12356612
6,13/05/2024 16:00:00,60.62,61.35,60.29,60.41,19260522
6,14/05/2024 16:00:00,60.52,60.55,59.44,59.86,18780139
6,15/05/2024 16:00:00,59.83,59.94,59.47,59.83,22240558
6,16/05/2024 16:00:00,64.22,64.42,62.94,64.01,60545613
6,17/05/2024 16:00:00,64.24,64.88,63.63,64.65,29330381
6,20/05/2024 16:00:00,64.42,64.76,63.87,64.18,15001391
6,21/05/2024 16:00:00,64.53,65.19,64.45,65.15,17131691
6,22/05/2024 16:00:00,64.98,65.69,64.73,65.25,14879434
6,23/05/2024 16:00:00,65.17,65.52,64.56,64.84,16222946
6,24/05/2024 16:00:00,65.13,65.69,65.01,65.38,11795024
6,28/05/2024 16:00:00,65.22,65.47,64.74,65.04,13349619
6,29/05/2024 16:00:00,64.75,65.21,64.65,64.92,11538552
6,30/05/2024 16:00:00,64.93,65.17,64.77,64.89,13053481
6,31/05/2024 16:00:00,64.67,65.9,64.16,65.76,27632223
6,03/06/2024 16:00:00,65.51,65.84,65.16,65.82,11578709
6,04/06/2024 16:00:00,65.99,66.64,65.83,66.6,14780755
6,05/06/2024 16:00:00,66.57,67.15,66.28,67.09,14982667
6,06/06/2024 16:00:00,67.06,67.44,66.77,67.15,13256005
6,07/06/2024 16:00:00,67.4,67.57,65.64,65.88,20213211
6,10/06/2024 16:00:00,67.19,67.33,66.27,66.96,21667416
6,11/06/2024 16:00:00,66.95,66.96,66.35,66.73,13367514
6,12/06/2024 16:00:00,66.85,66.94,65.9,66.31,11704704
6,13/06/2024 16:00:00,66.3,66.76,65.95,66.7,11196603
6,14/06/2024 16:00:00,66.54,67.11,66.3,67.02,12590146
6,17/06/2024 16:00:00,66.92,67.44,66.41,67.42,12103044
6,18/06/2024 16:00:00,67.63,67.87,67.3,67.6,12093549
6,20/06/2024 16:00:00,67.35,68.13,67.3,68.01,13860763
6,21/06/2024 16:00:00,68.26,68.55,67.83,67.91,25891526
6,24/06/2024 16:00:00,68.05,69.04,67.9,68.9,12470448
6,25/06/2024 16:00:00,67.17,67.59,66.55,67.42,20904039
6,26/06/2024 16:00:00,67.4,68.6,67.21,68.29,14177522
6,27/06/2024 16:00:00,68.29,68.58,67.67,67.88,12899186
6,28/06/2024 16:00:00,67.87,68.1,67.32,67.71,18816720
6,01/07/2024 16:00:00,67.89,68.24,67.25,67.48,8666021
6,02/07/2024 16:00:00,67.44,68.08,67.26,68.07,9436487
6,03/07/2024 13:00:00,67.81,68.25,67.62,68.24,6287545
6,05/07/2024 16:00:00,68.16,70.15,68.1,70.04,21586100
6,08/07/2024 16:00:00,69.9,70.14,69.35,69.68,12077679
6,09/07/2024 16:00:00,69.9,70.25,69.67,69.9,9781831
6,10/07/2024 16:00:00,70.1,70.44,69.72,70.41,10803405
6,11/07/2024 16:00:00,70.18,70.45,69.26,69.8,15624796
6,12/07/2024 16:00:00,69.9,70.03,69.17,69.24,12145317
6,15/07/2024 16:00:00,69.3,69.97,69.3,69.61,10171137
6,16/07/2024 16:00:00,69.82,70.24,69.58,69.99,9836824
6,17/07/2024 16:00:00,70.18,71.1,69.95,71.03,13533791
6,18/07/2024 16:00:00,70.68,71.19,70.43,70.82,10682742
6,19/07/2024 16:00:00,71.2,71.33,70.65,70.75,11665526
6,22/07/2024 16:00:00,70.86,71.26,70.23,70.38,12666130
6,23/07/2024 16:00:00,70.47,70.7,70.11,70.65,9263561
6,24/07/2024 16:00:00,70.52,70.84,70.34,70.6,22490783
6,25/07/2024 16:00:00,70.6,70.77,69.95,70.02,18821199
6,26/07/2024 16:00:00,70.23,70.24,68.83,69.78,16789306
6,29/07/2024 16:00:00,69.85,69.9,69.13,69.62,10315305
6,30/07/2024 16:00:00,69.55,69.85,68.98,69.19,12522469
6,31/07/2024 16:00:00,69.18,69.25,68.29,68.64,22908760
6,01/08/2024 16:00:00,68.91,69.8,68.52,69.79,17275532
6,02/08/2024 16:00:00,69.6,70.24,67.74,68.46,23578664
6,05/08/2024 16:00:00,68.1,68.58,66.91,67.59,20770455
6,06/08/2024 16:00:00,67.84,68.63,67.68,67.74,14815072
6,07/08/2024 16:00:00,67.87,68.01,66.81,66.91,18499200
6,08/08/2024 16:00:00,66.84,67.92,66.67,67.66,12489819
6,09/08/2024 16:00:00,67.85,68.22,67.33,67.95,13805576
6,12/08/2024 16:00:00,68.34,69.22,68.07,68.7,17385278
6,13/08/2024 16:00:00,68.43,68.61,67.14,68.13,26557901
6,14/08/2024 16:00:00,67.92,68.79,67.85,68.66,22928551
6,15/08/2024 16:00:00,74.12,74.44,72.78,73.18,49567500
6,16/08/2024 16:00:00,72.7,73.61,72.52,73.45,19872144
6,19/08/2024 16:00:00,73.39,73.98,73.34,73.72,13709265
6,20/08/2024 16:00:00,73.75,74.75,73.72,74.54,14433985
6,21/08/2024 16:00:00,75.3,75.58,74.59,75.24,14831992
6,22/08/2024 16:00:00,75.37,76.22,75.15,75.58,16511139
6,23/08/2024 16:00:00,75.6,75.81,75.01,75.7,12299093
6,26/08/2024 16:00:00,75.9,76.21,75.57,76.03,9508215
6,27/08/2024 16:00:00,76.45,76.45,75.77,76.13,11557762
6,28/08/2024 16:00:00,76.28,76.43,75.81,76.08,9814264
6,29/08/2024 16:00:00,75.99,76.47,75.67,76.42,11856787
6,30/08/2024 16:00:00,76.44,77.47,76.22,77.23,23229975
6,03/09/2024 16:00:00,77.33,77.81,76.8,77.17,22666144
6,04/09/2024 16:00:00,77.33,77.48,76.73,77.24,18442775
6,05/09/2024 16:00:00,77.25,77.45,76.39,76.96,13082893
6,06/09/2024 16:00:00,76.9,77.32,76.3,76.64,14548588
6,09/09/2024 16:00:00,76.85,77.47,76.49,77.34,22260226
6,10/09/2024 16:00:00,77.35,78.9,77.28,78.81,17686284
6,11/09/2024 16:00:00,78.38,78.92,77.57,78.84,19518761
6,12/09/2024 16:00:00,78.99,79.91,78.62,79.66,14884852
6,13/09/2024 16:00:00,79.82,80.69,79.69,80.6,12994100
6,16/09/2024 16:00:00,80.84,81.02,80.14,80.56,15346367
6,17/09/2024 16:00:00,79.76,80.26,78.26,78.6,21065938
6,18/09/2024 16:00:00,78.64,79.41,78.28,79.03,15684878
6,19/09/2024 16:00:00,79.05,79.09,77.49,78.04,21525685
6,20/09/2024 16:00:00,78.23,79.61,78.11,79.06,39534251
6,23/09/2024 16:00:00,79.07,80.44,79.07,80.33,12147264
6,24/09/2024 16:00:00,80.48,80.91,80.24,80.67,14651133
6,25/09/2024 16:00:00,80.89,81.6,80.68,81.4,14163785
6,26/09/2024 16:00:00,81.04,81.2,79.26,79.92,17061133
6,27/09/2024 16:00:00,79.9,80.29,79.6,79.78,11899050
6,30/09/2024 16:00:00,79.9,80.94,79.86,80.75,19008187
6,01/10/2024 16:00:00,80.68,81.53,80.44,81.27,16054249
6,02/10/2024 16:00:00,80.99,80.99,80.12,80.43,16618272
6,03/10/2024 16:00:00,80.3,80.58,79.85,80.43,11640421
6,04/10/2024 16:00:00,80.05,81.11,79.85,80.94,11591388
6,07/10/2024 16:00:00,80.69,80.94,78.98,79.1,16791646
6,08/10/2024 16:00:00,79.62,79.82,79.07,79.71,15269963
6,09/10/2024 16:00:00,79.82,80.5,79.75,80.4,12413030
6,10/10/2024 16:00:00,80.31,80.32,79.46,79.61,10812700
6,11/10/2024 16:00:00,79.7,80.13,79.37,80.1,9570734
6,14/10/2024 16:00:00,80.05,80.51,79.76,80.29,9914477
6,15/10/2024 16:00:00,80.67,81.82,80.51,81.65,13276221
6,16/10/2024 16:00:00,81.53,81.66,80.62,81.22,11123254
6,17/10/2024 16:00:00,81.27,81.5,80.65,80.89,9424705
6,18/10/2024 16:00:00,80.87,81.69,80.66,81.31,12324148
6,21/10/2024 16:00:00,81.23,81.55,80.72,80.81,9750376
6,22/10/2024 16:00:00,81.11,82.23,80.83,82.02,12240149
6,23/10/2024 16:00:00,81.89,83.34,81.8,83.27,13058244
6,24/10/2024 16:00:00,82.96,83.32,82.58,83.04,11645856
6,25/10/2024 16:00:00,83.2,83.3,82.44,82.51,8959412
6,28/10/2024 16:00:00,82.75,83.08,82.47,82.75,7990186
6,29/10/2024 16:00:00,82.67,82.86,81.67,81.7,9682403
6,30/10/2024 16:00:00,81.6,81.83,81.3,81.39,9268824
6,31/10/2024 16:00:00,81.29,82.44,81.22,81.95,15538968
6,01/11/2024 16:00:00,82.53,82.53,81.54,82.19,12181833
6,04/11/2024 16:00:00,82.2,82.91,82,82.45,11731043
6,05/11/2024 16:00:00,82.68,83.77,82.51,83.68,10612489
6,06/11/2024 16:00:00,85.14,85.54,82.06,83.44,19974038
6,07/11/2024 16:00:00,83.72,84.39,83.42,83.85,12665777
6,08/11/2024 16:00:00,84.28,85.42,84.23,84.83,14396543
6,11/11/2024 16:00:00,84.95,85.41,84.12,84.21,10433166
6,12/11/2024 16:00:00,84.5,85.53,84.5,84.99,12860194
6,13/11/2024 16:00:00,84.99,85.79,84.77,85.5,12802622
6,14/11/2024 16:00:00,85.03,85.76,84.34,84.47,15740732
6,15/11/2024 16:00:00,84.53,84.78,83.94,84.25,17370602
6,18/11/2024 16:00:00,84.82,84.85,83.66,84.08,25278121
6,19/11/2024 16:00:00,86.23,88.29,85.91,86.6,36340856
6,20/11/2024 16:00:00,86.6,87.2,85.91,87.18,18183193
6,21/11/2024 16:00:00,87.45,88.64,86.93,88.39,18729222
6,22/11/2024 16:00:00,89.41,90.91,88.93,90.44,23990645
6,25/11/2024 16:00:00,90.5,90.95,89.06,89.5,25078633
6,26/11/2024 16:00:00,89.89,91.88,89.84,91.31,16657022
6,27/11/2024 16:00:00,92,92.25,91.31,91.88,14358861
